prompt_name,index,source,ground_truth,prediction,correct,text_preview
cot_stepwise,158,Finance_FAKE_50,False,True,False,"In the latest installment of “Islam In America,” Roqayah Chamseddine is joined by Sarah Anastasia, a..."
cot_stepwise,159,Finance_FAKE_50,False,False,True,"By D. Buxman October 31, 2016 
Speculator is, quite simply, the best novel that I have read in the p..."
cot_stepwise,160,Finance_FAKE_50,False,False,True,The idea of a Donald Trump presidency has been terrifying from the second he rode down that escalato...
cot_stepwise,161,Finance_FAKE_50,False,False,True,The 2016 election has been particularly hard on relationships. Social media is beginning to resemble...
cot_stepwise,162,Finance_FAKE_50,False,False,True,"21st Century Wire says Back in July, a federal appeals court intervened to block a North Carolina la..."
cot_stepwise,163,Finance_FAKE_50,False,False,True,When Keurig decided to side with Soros against Sean Hannity and Roy Moore s right to defend himself ...
cot_stepwise,164,Finance_FAKE_50,False,False,True,"(Live Streams Available Below) 
Anti-Trump protesters are massing all over the country at this momen..."
cot_stepwise,165,Finance_FAKE_50,False,False,True,Poor Bernie. He s been a public servant his whole life and what does he have to show for it? After H...
cot_stepwise,166,Finance_FAKE_50,False,True,False,Combat Obesity with a Balance of Omega-3 and Omega-6 The balance helps control health Image Credits:...
cot_stepwise,167,Finance_FAKE_50,False,False,True,While the amount of Trump s ahem charitable giving is under investigation courtesy of the Washington...
cot_stepwise,168,Finance_FAKE_50,False,False,True,"Even if everything is not perfect, the situation of press freedom in Russia is not as black as some ..."
cot_stepwise,169,Finance_FAKE_50,False,True,False,A Bloomberg analysis of Amazon s same-day delivery service locations shows that Black neighborhoods ...
cot_stepwise,170,Finance_FAKE_50,False,False,True,One argument Trump supporters and conservatives are making is that there has been a lefward shift at...
cot_stepwise,171,Finance_FAKE_50,False,False,True,John Podesta is Hillary Clinton s former campaign chairman so you know he s a dirty bird. That s why...
cot_stepwise,172,Finance_FAKE_50,False,False,True,"Comments 
Republican nominee Donald Trump has been treading treasonous territory for months now, rai..."
cot_stepwise,173,Finance_FAKE_50,False,False,True,Join Patrick every Wednesday at Independent Talk 1100 KFNX and Alternate Current Radio for the very ...
cot_stepwise,174,Finance_FAKE_50,False,False,True,American taxpayers who expected Donald Trump to work hard for them are going to be sorely disappoint...
cot_stepwise,175,Finance_FAKE_50,False,True,False,Everyone needs to read this letter (click HERE) from Apple s CEO Tim Cook to their customers before ...
cot_stepwise,176,Finance_FAKE_50,False,False,True,I just happened to be listening to Rush today and want to pass this on to everyone. Please share thi...
cot_stepwise,177,Finance_FAKE_50,False,Unknown,False,"Americans Seek to Help Persecuted Christians , Government Helps Muslims The people of the United Sta..."
cot_stepwise,178,Finance_FAKE_50,False,Unknown,False,"If we didn t know better, we d think the liberal press was actually stirring things up to make news ..."
cot_stepwise,179,Finance_FAKE_50,False,False,True,The above photo was snapped in Ferguson as thugs burned the city down. Could we see a repeat of that...
cot_stepwise,180,Finance_FAKE_50,False,False,True,"We Are Change 
A month ago, this writer told you about an ongoing conflict within the FBI that was v..."
cot_stepwise,181,Finance_FAKE_50,False,Unknown,False,"For the first time since 1988, Latinos will be totally shut out from having any role in an administr..."
cot_stepwise,182,Finance_FAKE_50,False,False,True,The Ukrainian government does not fulfil the key requirement of the Minsk agreements on direct negot...
cot_stepwise,183,Finance_FAKE_50,False,Unknown,False,The Democrats didn t waste any time pushing for more funding for Amtrak after the Philly crash but a...
cot_stepwise,184,Finance_FAKE_50,False,False,True,The US will likely start openly blackmailing Belarusian authorities over the nuclear power plant. Th...
cot_stepwise,185,Finance_FAKE_50,False,True,False,"Open borders have consequences Bob Barry Jr. is survived by his wife,  the lovely Gina,  his four ch..."
cot_stepwise,186,Finance_FAKE_50,False,False,True,". 
Your Most Honorableness, October 30th, 2016 
I read in the papers and on the Internet that the Bu..."
cot_stepwise,187,Finance_FAKE_50,False,False,True,Donald Trump wished Americans a Happy New Year by referring to millions of them as his enemies. And ...
cot_stepwise,188,Finance_FAKE_50,False,False,True,Donald Trump s executive order barring people from entering the United States from seven countries i...
cot_stepwise,189,Finance_FAKE_50,False,False,True,Crooked Hillary has always been crooked. She s just been better than anyone America s ever seen at n...
cot_stepwise,190,Finance_FAKE_50,False,False,True,This story gets more and more unbelievable every day The EPA has a record of releasing toxic runoff ...
cot_stepwise,191,Finance_FAKE_50,False,False,True,"In late November, Ukraine's Berdyansk and Nikopol gunboats and the Yany Kapu tugboat illegally cross..."
cot_stepwise,192,Finance_FAKE_50,False,False,True,"Has anyone seen Barack Obama lately? What about Valerie Jarrett, who actually MOVED IN to the Obama ..."
cot_stepwise,193,Finance_FAKE_50,False,False,True,"2016 presidential campaign by BAR executive editor Glen Ford 
The GOP won at the polls, but Black, b..."
cot_stepwise,194,Finance_FAKE_50,False,True,False,"Resource Packet for Allies Travelling to Standing Rock Posted on November 1, 2016 Resource Packet fo..."
cot_stepwise,195,Finance_FAKE_50,False,False,True,Another Gitmo detainee returns to terror Is anyone else starting to see a pattern here? Former Guant...
cot_stepwise,196,Finance_FAKE_50,False,True,False,"Bond, James Bond Daniel Craig is out of nearly $50,000 after donating to a questionable Super PAC. T..."
cot_stepwise,197,Finance_FAKE_50,False,False,True,"As a side note, the illegal aliens who are being dropped off across America in vans are OTM s or Oth..."
cot_stepwise,198,Finance_FAKE_50,False,True,False,"In retaliation for losing the North Carolina governor s race, Republicans are quickly moving to stri..."
cot_stepwise,199,Finance_FAKE_50,False,False,True,We live in a brave new world and change is coming whether we like it or not. Economies around the wo...
cot_stepwise,200,Finance_FAKE_50,False,False,True,It s good to know there are a few Hollywood celebrities who haven t bought into Obama s false messia...
cot_stepwise,201,Finance_FAKE_50,False,True,False,"WATCH: Anti-LGBT Attack At Equality House – SHOTS FIRED (TWEETS) By Jordan Baranowski on October 28,..."
cot_stepwise,202,Finance_FAKE_50,False,True,False,"Thanks to a bunch of parents who cannot handle the truth, a Virginia school district was forced to n..."
cot_stepwise,203,Finance_FAKE_50,False,False,True,Being sent to Russia for misbehavior may be just the incentive these lawless  rapefugee  need to beg...
cot_stepwise,204,Finance_FAKE_50,False,True,False,Donald Trump has been tweeting all day   and his latest is triggering a needless fight with one of A...
cot_stepwise,205,Finance_FAKE_50,False,False,True,"Channel list 
Following hurricane Matthew's failure to devastate Florida, activists flock to the Sun..."
cot_stepwise,206,Finance_FAKE_50,False,False,True,HUGE NEWS: The head coach of the University of Michigan s football team just tweeted that the footba...
cot_stepwise,207,Finance_FAKE_50,False,False,True,=By= Edward Curtain Editor's Note This article is so much more than just another paean for Dylan. It...
cot_stepwise,208,Finance_FAKE_50,False,False,True,Soooo the IRS lied to Americans to  prod  them to comply and sign up for Obamacare. They lied about ...
cot_stepwise,209,Finance_FAKE_50,False,True,False,Yes this massive protest against America just happened today! Thousands of Iranians burned the Ameri...
cot_stepwise,210,Finance_FAKE_50,False,True,False,Rabbis representing four prominent Jewish organizations have decided that they will not hold their a...
cot_stepwise,211,Finance_FAKE_50,False,False,True,One thing President Trump has been able to do while in office is expose the politicians who are not ...
