prompt_name,index,source,ground_truth,prediction,correct,text_preview
cot_with_scoring,47,Finance_TRUE_50,True,False,False,Washington Post writer Erik Wemple has updated his fake news story to indicate that Breitbart News w...
cot_with_scoring,48,Finance_TRUE_50,True,True,True,European Council President Donald Tusk said on Tuesday that it was up to Britain to determine if the...
cot_with_scoring,49,Finance_TRUE_50,True,True,True,"Donald Trump is running riot in the GOP china shop and gleefully tearing the place up.

Consider the..."
cot_with_scoring,50,Finance_TRUE_50,True,True,True,As U.S. President Donald Trump and some of America s democratic allies talk up a vision of  Indo-Pac...
cot_with_scoring,51,Finance_TRUE_50,True,True,True,Lawyers for former national security adviser Michael Flynn have halted communications with U.S. Pres...
cot_with_scoring,52,Finance_TRUE_50,True,True,True,"The Vatican needs to bring cases of suspected money laundering to trial, a European finance watchdog..."
cot_with_scoring,53,Finance_TRUE_50,True,True,True,An American college student sentenced by North Korea to 15 years of hard labor on charges that he tr...
cot_with_scoring,54,Finance_TRUE_50,True,True,True,Illegal miners in South Africa are swallowing unrefined gold and platinum in condoms as a new tactic...
cot_with_scoring,55,Finance_TRUE_50,True,True,True,"President Muhammadu Buhari is to visit southeast Nigeria this week, his spokesman said on Monday, hi..."
cot_with_scoring,56,Finance_TRUE_50,True,True,True,A newspaper report that British Prime Minister Theresa May is preparing to offer up to 20 billion po...
cot_with_scoring,57,Finance_TRUE_50,True,True,True,President Donald Trump on Wednesday dropped a U.S. commitment to a two-state solution to the Israeli...
cot_with_scoring,58,Finance_TRUE_50,True,True,True,Organised crime is diversifying its activities as traditional drug smugglers are now expanding into ...
cot_with_scoring,59,Finance_TRUE_50,True,True,True,"President Donald Trump released his budget blueprint on Thursday, an effort to prioritize safety and..."
cot_with_scoring,60,Finance_TRUE_50,True,True,True,"The recent formal entries into the Republican race by Marco Rubio, Rand Paul and Ted Cruz have stirr..."
cot_with_scoring,61,Finance_TRUE_50,True,True,True,Activist shareholders plan a record number of resolutions focused on climate change at U.S. company ...
cot_with_scoring,62,Finance_TRUE_50,True,True,True,Indonesian anti-terrorism police have detained 18 people with links to militant groups in a bid to c...
cot_with_scoring,63,Finance_TRUE_50,True,False,False,Elon Musk is threatening to resign from President Donald Trumpâ€™s business advisory panel if he ext...
cot_with_scoring,64,Finance_TRUE_50,True,True,True,"While U.S. President Donald Trump tried to win over skeptics in Congress on Tuesday, he never had to..."
cot_with_scoring,65,Finance_TRUE_50,True,True,True,"Several countries, the United Nations and journalist groups are demanding the release of Reuters rep..."
cot_with_scoring,66,Finance_TRUE_50,True,True,True,German Chancellor Angela Merkel s Christian Democrats (CDU) and the rival Social Democrats (SPD) are...
cot_with_scoring,67,Finance_TRUE_50,True,True,True,Israeli missiles struck a military position near Damascus overnight and Syria s air defense system t...
cot_with_scoring,68,Finance_TRUE_50,True,True,True,Is North Korea irrational? Or does it just pretend to be? North Korea has given the world ample reas...
cot_with_scoring,69,Finance_TRUE_50,True,True,True,President-elect Donald Trump planned to meet with Vice President-elect Mike Pence in New York on Tue...
cot_with_scoring,70,Finance_TRUE_50,True,True,True,BERLIN  â€”   Austriaâ€™s highest court threw out the results of the nationâ€™s presidential electio...
cot_with_scoring,71,Finance_TRUE_50,True,True,True,"AUSTIN, Texas, May 15 (Reuters) - Republican-backed legislation to put new blockades on same-sex mar..."
cot_with_scoring,72,Finance_TRUE_50,True,True,True,The White House attracted pungent waggery on Wednesday after using the arcane theme of a big block o...
cot_with_scoring,73,Finance_TRUE_50,True,True,True,"President Barack Obama was set on Wednesday to make his first visit to a U.S. mosque, a trip the Whi..."
cot_with_scoring,74,Finance_TRUE_50,True,True,True,"Every American president has a favorite foreign leader. For Donald Trump, it seems to be Japanese Pr..."
cot_with_scoring,75,Finance_TRUE_50,True,True,True,U.S. Defense Secretary Ash Carter on Tuesday called for changes in the U.S. military that would cut ...
cot_with_scoring,76,Finance_TRUE_50,True,True,True,WASHINGTON  â€”   Senator Chuck Schumer of New York wasnâ€™t planning on being leader of the Senate ...
cot_with_scoring,77,Finance_TRUE_50,True,True,True,"Prime Minister Theresa May hailed  a new sense of optimism  in Brexit talks, telling parliament on M..."
cot_with_scoring,78,Finance_TRUE_50,True,True,True,How do New York Times journalists use technology in their jobs and in their personal lives? Rory Smi...
cot_with_scoring,79,Finance_TRUE_50,True,True,True,Mexicoâ€™s Foreign Ministry announced on Thursday that seven other Latin American nations   a statem...
cot_with_scoring,80,Finance_TRUE_50,True,True,True,BEIJING  â€”   Secretary of State Rex W. Tillerson signaled on Friday that the Trump administration ...
cot_with_scoring,81,Finance_TRUE_50,True,True,True,WASHINGTON  â€”   Days after Islamist militants stormed the American diplomatic compound in Benghazi...
cot_with_scoring,82,Finance_TRUE_50,True,True,True,"Donald Trump's Problems Are Much Deeper Than A Campaign Manager

Things are not going well for Donal..."
cot_with_scoring,83,Finance_TRUE_50,True,True,True,"Kay Abramowitz has been working, with a few breaks, since she was 14. Now 76, she is a partner in a ..."
cot_with_scoring,84,Finance_TRUE_50,True,True,True,"Their leads, however, are all within the margin of error, indicating a tight race in the three key e..."
cot_with_scoring,85,Finance_TRUE_50,True,False,False,"In two   articles for the New York Timesâ€˜ Sunday Review, the Gray Lady attacks Breitbart News and ..."
cot_with_scoring,86,Finance_TRUE_50,True,True,True,"Wealthy business owners, such as President Donald Trump, stand to gain from a provision in the Repub..."
cot_with_scoring,87,Finance_TRUE_50,True,True,True,President Donald Trump has decided not to end the North America Free Trade Agreement (NAFTA) that ha...
cot_with_scoring,88,Finance_TRUE_50,True,True,True,"Hillary Clinton won at least four of five primaries on Tuesday, pushing her closer to the Democratic..."
cot_with_scoring,89,Finance_TRUE_50,True,True,True,A Bahraini military court sentenced six men to death and revoked their citizenship after they were c...
cot_with_scoring,90,Finance_TRUE_50,True,True,True,Hundreds of bee hives worth over a half million dollars shipped to Californiaâ€™s Central Valley for...
cot_with_scoring,91,Finance_TRUE_50,True,True,True,"A    college student in Michigan has been charged with hazing, accused of smearing peanut butter on ..."
cot_with_scoring,92,Finance_TRUE_50,True,True,True,Images released by North Korea on Thursday appeared to show it has succeeded in developing a missile...
cot_with_scoring,93,Finance_TRUE_50,True,True,True,"On a rooftop overlooking the walls of Jerusalemâ€™s Old City, around 200 American-Israeli fans of Do..."
cot_with_scoring,94,Finance_TRUE_50,True,True,True,Editorâ€™s note: Weâ€™re resurfacing this Eat column from last year for Smarter Living to give you s...
cot_with_scoring,95,Finance_TRUE_50,True,True,True,"Applying for financial aid for college got a lot harder this month, in the thick of application seas..."
cot_with_scoring,96,Finance_TRUE_50,True,True,True,"Even as his chances of winning the Democratic presidential nomination slip away, Senator Bernie Sand..."
cot_with_scoring,97,Finance_TRUE_50,True,True,True,Britain s parliament backed a second reading of legislation to sever ties with the European Union ea...
cot_with_scoring,98,Finance_TRUE_50,True,True,True,"BALTIMORE  â€”   As a black man and a lifelong resident of this city, Ray Kelly has been stopped by ..."
cot_with_scoring,99,Finance_TRUE_50,True,True,True,White House Budget Director Mick Mulvaney emerged from a meeting with House Republicans with an ulti...
cot_with_scoring,100,Finance_TRUE_50,True,True,True,"Get Ready For A Fight To Replace Scalia

So it's only fitting that news of his death at age 79 ignit..."
cot_with_scoring,101,Finance_TRUE_50,True,False,False,One need not look too deeply to discover the two groups behind the movement to impeach Donald Trump ...
cot_with_scoring,102,Finance_TRUE_50,True,True,True,"ATHENS, Ohio  â€”   After decades as one of Americaâ€™s most reliable political bellwethers, an inev..."
cot_with_scoring,103,Finance_TRUE_50,True,True,True,The Palestinian leadership may turn to the U.N. General Assembly if Washington vetoes a draft U.N. S...
cot_with_scoring,104,Finance_TRUE_50,True,True,True,A jury did not convict Washington stateâ€™s auditor on money-laundering and tax-evasion charges on T...
cot_with_scoring,105,Finance_TRUE_50,True,True,True,"The Democratic National Committee is offering its ""deep and sincere apology"" to Bernie Sanders, his ..."
cot_with_scoring,106,Finance_TRUE_50,True,True,True,President Donald Trump is expected to sign an executive order on religious liberty issues on Thursda...
cot_with_scoring,107,Finance_TRUE_50,True,True,True,Heathrow Airport announced a public consultation on the proposed development of a third runway at Eu...
cot_with_scoring,108,Finance_TRUE_50,True,False,False,It seems like a million years ago when Democratic supporters of Bernie Sanders andÂ Hillary Clinton ...
cot_with_scoring,109,Finance_TRUE_50,True,True,True,"Dr. Frank Sacks, a professor of nutrition at Harvard, likes to challenge his audience when he gives ..."
cot_with_scoring,110,Finance_TRUE_50,True,True,True,"MOSCOW  â€”   Dressed as concentration camp inmates, each wearing a striped uniform with the yellow ..."
cot_with_scoring,111,Finance_TRUE_50,True,True,True,Former Russian economy minister Alexei Ulyukayev was found guilty of soliciting a $2 million bribe a...
cot_with_scoring,112,Finance_TRUE_50,True,True,True,"Ivanka Trump, 34, is many things: a mother, an executive and an entrepreneur who has a prominent rol..."
cot_with_scoring,113,Finance_TRUE_50,True,False,False,"While the nuclear arms accord with Iran is being hailed as a historic agreement, it should be regard..."
cot_with_scoring,114,Finance_TRUE_50,True,True,True,Facebook Inc (FB.O) Chief Operating Officer Sheryl Sandberg said on Thursday the company was committ...
cot_with_scoring,115,Finance_TRUE_50,True,True,True,The United States is weighing imposing sanctions on countries that do business with North Korea and ...
cot_with_scoring,116,Finance_TRUE_50,True,False,False,THE HOUSE Select Committee on Benghazi further discredited itself on Thursday as its Republican memb...
cot_with_scoring,117,Finance_TRUE_50,True,True,True,The premier of Germany s most populous state has become the most senior member of Chancellor Angela ...
cot_with_scoring,118,Finance_TRUE_50,True,True,True,"Good morning. Welcome to California Today, a morning update on the stories that matter to California..."
cot_with_scoring,119,Finance_TRUE_50,True,True,True,"Republicans have never passed an Obamacare repeal through both houses of Congress, forcing Obama to ..."
cot_with_scoring,120,Finance_TRUE_50,True,True,True,UNITED NATIONS  â€”     hours after President Trump swatted away at a broad international consensus ...
cot_with_scoring,121,Finance_TRUE_50,True,True,True,The U.S. Senateâ€™s No. 2 Republican said on Monday that he hoped a vote could be held next week on ...
cot_with_scoring,122,Finance_TRUE_50,True,True,True,No party is likely to obtain a majority of votes in Austria s parliamentary election on Oct. 15.  A ...
cot_with_scoring,123,Finance_TRUE_50,True,True,True,"Rindge, New Hampshire (CNN) The war over Wall Street between Bernie Sanders and Hillary Clinton esca..."
cot_with_scoring,124,Finance_TRUE_50,True,True,True,Highlights of the day for U.S. President Donald Trumpâ€™s administration on Thursday: U.S. Attorney ...
cot_with_scoring,125,Finance_TRUE_50,True,True,True,"Real â€œpatriots,â€ the Bundys claim, stand against a behemoth government that has grasped their la..."
cot_with_scoring,126,Finance_TRUE_50,True,True,True,"The Obama administration has made ""virtually no progress"" to increase transparency and accountabilit..."
cot_with_scoring,127,Finance_TRUE_50,True,True,True,"A vote by Iraq s minority Kurds for independence is a blow to the United States, which has spent yea..."
cot_with_scoring,128,Finance_TRUE_50,True,True,True,"The head of Russian state oil giant Rosneft, Igor Sechin, will not be in Moscow on Wednesday where h..."
cot_with_scoring,129,Finance_TRUE_50,True,True,True,The White House expressed confidence on Monday that Saudi Arabia would not follow through on a repor...
cot_with_scoring,130,Finance_TRUE_50,True,True,True,A Bahraini civil society group has defended sending a delegation to Israel as a gesture of tolerance...
cot_with_scoring,131,Finance_TRUE_50,True,True,True,"It was meant to silence her critics, but by pledging to lead the Conservative Party into the next el..."
cot_with_scoring,132,Finance_TRUE_50,True,True,True,Dissent surfaced again in the Association of Southeast Asian Nations (ASEAN) after Malaysia disavowe...
cot_with_scoring,133,Finance_TRUE_50,True,True,True,Colombia s government on Tuesday urged the ELN rebels to turn over as soon as possible the body of a...
cot_with_scoring,134,Finance_TRUE_50,True,True,True,Utah Republican Sen. Mike Lee told an audience at Washingtonâ€™s Heritage Foundation Wednesday that ...
cot_with_scoring,135,Finance_TRUE_50,True,True,True,The company owned by the family of senior White House aide Jared Kushner will skip roadshow events i...
cot_with_scoring,136,Finance_TRUE_50,True,True,True,Republican presidential front-runner Donald Trump vowed on Monday to pursue a strong U.S. alliance w...
cot_with_scoring,137,Finance_TRUE_50,True,True,True,Supreme Court nominee Merrick Garland has been sympathetic to government regulators in his almost tw...
cot_with_scoring,138,Finance_TRUE_50,True,True,True,"Washington (CNN) A House panel approved a measure Wednesday that cuts funding for Amtrak, less than ..."
cot_with_scoring,139,Finance_TRUE_50,True,True,True,The head of the Senate Finance Committee said on Friday he doubted negotiators trying to craft a tax...
cot_with_scoring,140,Finance_TRUE_50,True,True,True,The European Union s chief Brexit negotiator said on Thursday he was worried by Britain s plans for ...
cot_with_scoring,141,Finance_TRUE_50,True,True,True,President Barack Obama said on Thursday that he will focus his final-year legislative efforts on cri...
cot_with_scoring,142,Finance_TRUE_50,True,True,True,Washington (CNN) Donald Trump is poised to breeze through another round of primary contests this wee...
cot_with_scoring,143,Finance_TRUE_50,True,True,True,The warming of the oceans due to climate change is now unstoppable after record temperatures last ye...
cot_with_scoring,144,Finance_TRUE_50,True,True,True,"Despite public promises of cooperation from Facebook and other social media companies, congressional..."
cot_with_scoring,145,Finance_TRUE_50,True,True,True,"ERIN, Wis. â€”  Benign conditions at Erin Hills made for a scoring fest and a crowded leaderboard th..."
cot_with_scoring,146,Finance_TRUE_50,True,True,True,"Although only a fifth of constituencies have returned their official results thus far, the referendu..."
cot_with_scoring,147,Finance_TRUE_50,True,False,False,"Protesters campaigning against Sharia Law were met with a number of   on Saturday, as   rallies took..."
cot_with_scoring,148,Finance_TRUE_50,True,True,True,"UNITED NATIONS  â€”   In my nearly three years covering the United Nations Security Council, I have ..."
cot_with_scoring,149,Finance_TRUE_50,True,True,True,The following people are mentioned as contenders for senior roles as U.S. President-elect Donald Tru...
cot_with_scoring,150,Finance_FAKE_50,False,False,True,You re gonna love this patriot! He speaks for each and every one of us who are 100% FED Up! with  of...
cot_with_scoring,151,Finance_FAKE_50,False,False,True,"This article was written by Tyler Durden and originally published at Zero Hedge . 
Editor’s Comment:..."
cot_with_scoring,152,Finance_FAKE_50,False,False,True,Donald Trump kicked off his Monday morning by tweeting something so stupid that it was necessary to ...
cot_with_scoring,153,Finance_FAKE_50,False,False,True,"We Are Change 
Dow Jones Futures are plummeting -650 as I write this. It’s a repeat of Brexit as inv..."
cot_with_scoring,154,Finance_FAKE_50,False,False,True,The world is reeling today as Britain just made the shocking decision to leave the European Union (E...
cot_with_scoring,155,Finance_FAKE_50,False,False,True,"The woman in the picture above, Arlene Barnum, of Oklahoma, understands that the preservation of our..."
cot_with_scoring,156,Finance_FAKE_50,False,False,True,"Man coolly gets to ATM machine after flashing Samsung Galaxy Note 7 to queue Posted on 
The Delhi Po..."
cot_with_scoring,157,Finance_FAKE_50,False,False,True,"Everyone to blame for twats like Trump 'except the people who vote for them' 13-11-16 
PEOPLE who di..."
cot_with_scoring,158,Finance_FAKE_50,False,True,False,"In the latest installment of “Islam In America,” Roqayah Chamseddine is joined by Sarah Anastasia, a..."
cot_with_scoring,159,Finance_FAKE_50,False,False,True,"By D. Buxman October 31, 2016 
Speculator is, quite simply, the best novel that I have read in the p..."
cot_with_scoring,160,Finance_FAKE_50,False,False,True,The idea of a Donald Trump presidency has been terrifying from the second he rode down that escalato...
cot_with_scoring,161,Finance_FAKE_50,False,False,True,The 2016 election has been particularly hard on relationships. Social media is beginning to resemble...
cot_with_scoring,162,Finance_FAKE_50,False,False,True,"21st Century Wire says Back in July, a federal appeals court intervened to block a North Carolina la..."
cot_with_scoring,163,Finance_FAKE_50,False,False,True,When Keurig decided to side with Soros against Sean Hannity and Roy Moore s right to defend himself ...
cot_with_scoring,164,Finance_FAKE_50,False,False,True,"(Live Streams Available Below) 
Anti-Trump protesters are massing all over the country at this momen..."
cot_with_scoring,165,Finance_FAKE_50,False,False,True,Poor Bernie. He s been a public servant his whole life and what does he have to show for it? After H...
cot_with_scoring,166,Finance_FAKE_50,False,True,False,Combat Obesity with a Balance of Omega-3 and Omega-6 The balance helps control health Image Credits:...
cot_with_scoring,167,Finance_FAKE_50,False,False,True,While the amount of Trump s ahem charitable giving is under investigation courtesy of the Washington...
cot_with_scoring,168,Finance_FAKE_50,False,False,True,"Even if everything is not perfect, the situation of press freedom in Russia is not as black as some ..."
cot_with_scoring,169,Finance_FAKE_50,False,True,False,A Bloomberg analysis of Amazon s same-day delivery service locations shows that Black neighborhoods ...
cot_with_scoring,170,Finance_FAKE_50,False,False,True,One argument Trump supporters and conservatives are making is that there has been a lefward shift at...
cot_with_scoring,171,Finance_FAKE_50,False,False,True,John Podesta is Hillary Clinton s former campaign chairman so you know he s a dirty bird. That s why...
cot_with_scoring,172,Finance_FAKE_50,False,False,True,"Comments 
Republican nominee Donald Trump has been treading treasonous territory for months now, rai..."
cot_with_scoring,173,Finance_FAKE_50,False,False,True,Join Patrick every Wednesday at Independent Talk 1100 KFNX and Alternate Current Radio for the very ...
cot_with_scoring,174,Finance_FAKE_50,False,False,True,American taxpayers who expected Donald Trump to work hard for them are going to be sorely disappoint...
cot_with_scoring,175,Finance_FAKE_50,False,False,True,Everyone needs to read this letter (click HERE) from Apple s CEO Tim Cook to their customers before ...
cot_with_scoring,176,Finance_FAKE_50,False,False,True,I just happened to be listening to Rush today and want to pass this on to everyone. Please share thi...
cot_with_scoring,177,Finance_FAKE_50,False,False,True,"Americans Seek to Help Persecuted Christians , Government Helps Muslims The people of the United Sta..."
cot_with_scoring,178,Finance_FAKE_50,False,False,True,"If we didn t know better, we d think the liberal press was actually stirring things up to make news ..."
cot_with_scoring,179,Finance_FAKE_50,False,False,True,The above photo was snapped in Ferguson as thugs burned the city down. Could we see a repeat of that...
cot_with_scoring,180,Finance_FAKE_50,False,False,True,"We Are Change 
A month ago, this writer told you about an ongoing conflict within the FBI that was v..."
cot_with_scoring,181,Finance_FAKE_50,False,False,True,"For the first time since 1988, Latinos will be totally shut out from having any role in an administr..."
cot_with_scoring,182,Finance_FAKE_50,False,False,True,The Ukrainian government does not fulfil the key requirement of the Minsk agreements on direct negot...
cot_with_scoring,183,Finance_FAKE_50,False,False,True,The Democrats didn t waste any time pushing for more funding for Amtrak after the Philly crash but a...
cot_with_scoring,184,Finance_FAKE_50,False,False,True,The US will likely start openly blackmailing Belarusian authorities over the nuclear power plant. Th...
cot_with_scoring,185,Finance_FAKE_50,False,True,False,"Open borders have consequences Bob Barry Jr. is survived by his wife,  the lovely Gina,  his four ch..."
cot_with_scoring,186,Finance_FAKE_50,False,False,True,". 
Your Most Honorableness, October 30th, 2016 
I read in the papers and on the Internet that the Bu..."
cot_with_scoring,187,Finance_FAKE_50,False,False,True,Donald Trump wished Americans a Happy New Year by referring to millions of them as his enemies. And ...
cot_with_scoring,188,Finance_FAKE_50,False,False,True,Donald Trump s executive order barring people from entering the United States from seven countries i...
cot_with_scoring,189,Finance_FAKE_50,False,False,True,Crooked Hillary has always been crooked. She s just been better than anyone America s ever seen at n...
cot_with_scoring,190,Finance_FAKE_50,False,False,True,This story gets more and more unbelievable every day The EPA has a record of releasing toxic runoff ...
cot_with_scoring,191,Finance_FAKE_50,False,False,True,"In late November, Ukraine's Berdyansk and Nikopol gunboats and the Yany Kapu tugboat illegally cross..."
cot_with_scoring,192,Finance_FAKE_50,False,False,True,"Has anyone seen Barack Obama lately? What about Valerie Jarrett, who actually MOVED IN to the Obama ..."
cot_with_scoring,193,Finance_FAKE_50,False,False,True,"2016 presidential campaign by BAR executive editor Glen Ford 
The GOP won at the polls, but Black, b..."
cot_with_scoring,194,Finance_FAKE_50,False,True,False,"Resource Packet for Allies Travelling to Standing Rock Posted on November 1, 2016 Resource Packet fo..."
cot_with_scoring,195,Finance_FAKE_50,False,False,True,Another Gitmo detainee returns to terror Is anyone else starting to see a pattern here? Former Guant...
cot_with_scoring,196,Finance_FAKE_50,False,True,False,"Bond, James Bond Daniel Craig is out of nearly $50,000 after donating to a questionable Super PAC. T..."
cot_with_scoring,197,Finance_FAKE_50,False,False,True,"As a side note, the illegal aliens who are being dropped off across America in vans are OTM s or Oth..."
cot_with_scoring,198,Finance_FAKE_50,False,False,True,"In retaliation for losing the North Carolina governor s race, Republicans are quickly moving to stri..."
cot_with_scoring,199,Finance_FAKE_50,False,False,True,We live in a brave new world and change is coming whether we like it or not. Economies around the wo...
cot_with_scoring,200,Finance_FAKE_50,False,False,True,It s good to know there are a few Hollywood celebrities who haven t bought into Obama s false messia...
cot_with_scoring,201,Finance_FAKE_50,False,True,False,"WATCH: Anti-LGBT Attack At Equality House – SHOTS FIRED (TWEETS) By Jordan Baranowski on October 28,..."
cot_with_scoring,202,Finance_FAKE_50,False,False,True,"Thanks to a bunch of parents who cannot handle the truth, a Virginia school district was forced to n..."
cot_with_scoring,203,Finance_FAKE_50,False,False,True,Being sent to Russia for misbehavior may be just the incentive these lawless  rapefugee  need to beg...
cot_with_scoring,204,Finance_FAKE_50,False,True,False,Donald Trump has been tweeting all day   and his latest is triggering a needless fight with one of A...
cot_with_scoring,205,Finance_FAKE_50,False,False,True,"Channel list 
Following hurricane Matthew's failure to devastate Florida, activists flock to the Sun..."
cot_with_scoring,206,Finance_FAKE_50,False,False,True,HUGE NEWS: The head coach of the University of Michigan s football team just tweeted that the footba...
cot_with_scoring,207,Finance_FAKE_50,False,False,True,=By= Edward Curtain Editor's Note This article is so much more than just another paean for Dylan. It...
cot_with_scoring,208,Finance_FAKE_50,False,False,True,Soooo the IRS lied to Americans to  prod  them to comply and sign up for Obamacare. They lied about ...
