prompt_name,index,claim,ground_truth,prediction,correct,raw_label,error
dual_track_verifier,96,Ford Motors Funds Black Lives Matter,False,False,True,false,
dual_track_verifier,97,Did Alex Smith Die at Age 26 Because He Couldn't Afford Insulin?,True,False,False,true,
dual_track_verifier,98,Could Polar Bears Be Extinct by 2100?,True,True,True,true,
dual_track_verifier,100,"The average family (is) now bringing home $4,000 less than they did just five years ago.",True,False,False,true,
dual_track_verifier,99,"This budget also reflects the smallest state government workforce per 1,000 residents in Florida in this century.",True,False,False,true,
weighted_evidence_scorer,1,Oprah's advice regarding a ten percent tip.,False,False,True,false,
weighted_evidence_scorer,4,If Texas were a country our economy would rank # 10...in the WORLD.,True,False,False,true,
weighted_evidence_scorer,8,Procter and Gamble and Satanism Rumor,False,False,True,false,
weighted_evidence_scorer,6,Juval Aviv Terrorist Predictions,False,False,True,false,
weighted_evidence_scorer,2,Poll to Legalize Marijuana,False,True,False,false,
weighted_evidence_scorer,3,Did Joe Biden Use the N-Word in a Recorded Speech?,False,False,True,false,
weighted_evidence_scorer,7,The average faculty member at UW-Madison brings in close to a quarter million dollars a year in grant money.,True,False,False,true,
weighted_evidence_scorer,5,Is This a Real Photo of Obama Shaking Hands with Iranian President Rouhani?,False,False,True,false,
weighted_evidence_scorer,10,Is McDonald's the World's Largest Purchaser of Cow Eyeballs?,False,False,True,false,
weighted_evidence_scorer,9,SCAM ALERT: Texas Roadhouse Vouchers on Facebook,False,True,False,false,
weighted_evidence_scorer,11,The addition of a 1 percent sales tax would cost a typical household in Hillsborough County approximately $12 a month.,True,False,False,true,
weighted_evidence_scorer,12,Says the United States has the highest corporate tax rate in the world.,True,False,False,true,
weighted_evidence_scorer,15,Was This 'Health Bulletin' an Accurate Coronavirus Warning?,False,False,True,false,
weighted_evidence_scorer,14,Customer Liability for Chipped Card (EMV) Fraud,False,False,True,false,
weighted_evidence_scorer,13,"Says that under Rick Perrys plan, Texas has cut funding for public schools by 25%.",True,False,False,true,
weighted_evidence_scorer,16,Can the 'FireChat' App Send Messages Without an Internet Connection?,True,False,False,true,
weighted_evidence_scorer,17,Betty White on 'Grow Some Balls',False,False,True,false,
weighted_evidence_scorer,19,Ronda Rousey Death Hoax,False,False,True,false,
weighted_evidence_scorer,18,Amelia Bassano: The True Shakespeare?,False,False,True,false,
weighted_evidence_scorer,21,Scam for Target and Walmart Refrigerators and Ovens Hits Facebook,False,False,True,false,
weighted_evidence_scorer,23,Fraudulent activity targeting refrigerators and ovens at Target and Walmart gains traction on Facebook.,False,False,True,false,
weighted_evidence_scorer,20,The Stolen Biscuits,True,False,False,true,
weighted_evidence_scorer,22,Fraudulent scheme regarding refrigerators and ovens at Target and Walmart gains traction on Facebook.,False,False,True,false,
weighted_evidence_scorer,24,Is the 'Inventor of Autocorrect Died' Sign Real?,True,False,False,true,
weighted_evidence_scorer,26,Is This a Picture of Christine Blasey Ford in 1982?,False,False,True,false,
weighted_evidence_scorer,25,The top one-tenth of 1 percent of Americans own almost as much wealth as the bottom 90 percent.,True,False,False,true,
weighted_evidence_scorer,29,Did Adele Endorse Keto Weight Loss Gummies on 'Ellen'?,False,False,True,false,
weighted_evidence_scorer,27,Immigration Bill Free Cars,False,False,True,false,
weighted_evidence_scorer,30,The House of Delegates budget bill cuts $50 million from education.,True,False,False,true,
weighted_evidence_scorer,28,Legislation on Immigration Offering Complimentary Vehicles,False,False,True,false,
weighted_evidence_scorer,31,Is Biden's Logo a Reference to China's 'Three Red Banners'?,False,False,True,false,"attempt 3 failed: Error code: 400 - {'error': {'message': 'Input data may contain inappropriate content. For details, see: https://help.aliyun.com/zh/model-studio/error-code#inappropriate-content', 'type': 'data_inspection_failed', 'param': None, 'code': 'data_inspection_failed'}, 'id': 'chatcmpl-e96d6c33-6b65-9341-b4a0-0e80079d3ce1', 'request_id': 'e96d6c33-6b65-9341-b4a0-0e80079d3ce1'} | fallback->False"
weighted_evidence_scorer,32,"Although California has the sixth largest economy in the world, we also have one of the highest poverty rates in the nation.",True,False,False,true,
weighted_evidence_scorer,34,Has the Legal Drinking Age Been Raised to 23?,False,False,True,false,
weighted_evidence_scorer,36,Is There a Unique Tip for Cars with Automatic Headlights?,False,False,True,false,
weighted_evidence_scorer,35,"Tax rates were significantly higher in the '40s, the '50s, and the '60s.",True,False,False,true,
weighted_evidence_scorer,33,Was Barack Obama Arrested in a Japanese Drug Bust?,False,False,True,false,
weighted_evidence_scorer,37,The largest U.S. companies would owe $620 billion in U.S. taxes on the cash they store in tax havens.,True,False,False,true,
weighted_evidence_scorer,38,Three in four low-income workers dont have any paid sick days available.,True,False,False,true,
weighted_evidence_scorer,39,Russian forces will be responsible for ensuring the safety at events held in the United States.,False,False,True,false,
weighted_evidence_scorer,40,"California's Attorney General, Xavier Becerra is putting together plans to raise property tax revenue by eliminating the only thing keeping some people's property tax from sky rocketing, Prop 13.",False,False,True,false,
weighted_evidence_scorer,43,Is the White House Gift Shop Selling a 'Trump Defeats COVID-19' Coin?,False,False,True,false,
weighted_evidence_scorer,41,The recently passed transportation funding bill is a billion-dollar tax increase for Georgians.,True,False,False,true,
weighted_evidence_scorer,44,"Does This Photograph Show Pipe-Bombing Suspect Cesar Sayoc With a 'Known Democrat,' Proving a Hoax Conspiracy?",False,False,True,false,
weighted_evidence_scorer,42,Is Safyre Terry's Christmas Wish a Scam?,True,False,False,true,
weighted_evidence_scorer,45,"Pepper ... kicked off a jock tax, imposing a levy on the sports and entertainment industry.",True,False,False,true,
weighted_evidence_scorer,46,Gun Con-Troll,False,False,True,false,
weighted_evidence_scorer,47,Free Dunkin' Donuts Coupon Scam,False,True,False,false,
weighted_evidence_scorer,48,Fraudulent Free Dunkin' Donuts Coupon Offer,False,True,False,false,
weighted_evidence_scorer,50,Fraudulent offer for complimentary Dunkin' Donuts voucher,False,False,True,false,
weighted_evidence_scorer,49,Deceptive offer of complimentary Dunkin' Donuts voucher,False,True,False,false,
weighted_evidence_scorer,51,Did Biden Say Poor Kids Are 'Just as Talented as White Kids'?,True,False,False,true,
weighted_evidence_scorer,54,Is there a provision in Biden's climate plan to reduce red meat consumption by 90%?,False,False,True,false,
weighted_evidence_scorer,52,Does Biden's Climate Plan Include Cutting 90% of Red Meat From Our Diets?,False,False,True,false,
weighted_evidence_scorer,53,Is it true that Biden's Climate Plan proposes reducing red meat consumption by 90%?,False,False,True,false,
weighted_evidence_scorer,55,Is there a provision in Biden's climate plan that involves reducing our red meat consumption by 90%?,False,False,True,false,
weighted_evidence_scorer,56,"At the beginning of the last decade ... America had a budget surplus of over $200 billion. By the time I took office, we had a one-year deficit of over $1 trillion and projected deficits of $8 trillion over the next decade.",True,False,False,true,
weighted_evidence_scorer,57,Is Starbucks Opening a Roasting Facility in China?,True,False,False,true,
weighted_evidence_scorer,58,"Did Deutsche Bank Fund Auschwitz, Trump, Jeffrey Epstein, and ISIS?",True,False,False,true,
weighted_evidence_scorer,60,"Was Deutsche Bank the source of funding for Auschwitz, Trump, Jeffrey Epstein, and ISIS?",True,False,False,true,
weighted_evidence_scorer,59,"Was Deutsche Bank a source of funding for Auschwitz, Trump, Jeffrey Epstein, and ISIS?",True,False,False,true,
weighted_evidence_scorer,62,Are the Trumps Looting the White House?,False,False,True,false,
weighted_evidence_scorer,61,"Did Deutsche Bank provide funding for Auschwitz, Trump, Jeffrey Epstein, and ISIS?",True,False,False,true,
weighted_evidence_scorer,63,Does Walmart Sell Insulin for $25 a Vial Without a Prescription?,True,False,False,true,
weighted_evidence_scorer,65,Cautionary notice regarding the Affordable Care Act,False,False,True,false,
weighted_evidence_scorer,64,Warning Concerning Obamacare,False,False,True,false,
weighted_evidence_scorer,66,The Last of the Kennedy Dynasty,False,False,True,false,
weighted_evidence_scorer,70,Rhode Island's legislature is the strongest in the country.,True,False,False,true,
weighted_evidence_scorer,68,Can You Text to 83361 to Receive a Free Target Gift Card?,False,False,True,false,
weighted_evidence_scorer,69,Sinking of Titanic Was Orchestrated to Kill Businessmen Who Opposed Formation of Federal Reserve?,False,False,True,false,
weighted_evidence_scorer,67,Passing the Starbucks,False,False,True,false,
weighted_evidence_scorer,71,Abandoned Polish Wedding Chairs,False,False,True,false,
weighted_evidence_scorer,72,"My campaign finished the last quarter reporting the most cash on hand of any Republican in the field  $13.8 million in the bank, $3.5 million more than the Jeb Bush campaign.",True,False,False,true,
weighted_evidence_scorer,74,Says the 2011-13 state budget eliminates the structural deficit for the first time in decades.,True,False,False,true,
weighted_evidence_scorer,73,June 11 2004 Terrorist Rumor,False,False,True,false,
weighted_evidence_scorer,76,Mixed Case Street Name Signs,False,False,True,false,
weighted_evidence_scorer,77,Is the Equifax Data Breach Settlement Email Legit?,True,False,False,true,
weighted_evidence_scorer,75,Did President Trump Sign an Executive Order Giving Veterans Free Care at Any Hospital?,False,False,True,false,
weighted_evidence_scorer,79,Is the email concerning the Equifax Data Breach Settlement authentic?,True,False,False,true,
weighted_evidence_scorer,78,Is the Equifax Data Breach Settlement Email Genuine?,True,False,False,true,
weighted_evidence_scorer,81,Did President Obama Order More Than 500 Drone Strikes?,True,False,False,true,
weighted_evidence_scorer,83,[E]xcise tax increases drive commerce across state lines.,True,False,False,true,
weighted_evidence_scorer,80,"In the past year, Floridians, not government, created almost 135,000 new private sector jobs. We netted more than 120,000 total jobs in the first 11 months of 2011; the third most of any state in the nation.",True,False,False,true,
weighted_evidence_scorer,82,Wisconsin is below the national average in wage growth and job growth.,True,False,False,true,
weighted_evidence_scorer,84,Was Michael Moore Accused of Sexual Harassment?,False,False,True,false,
weighted_evidence_scorer,90,Is this Really an Electric Car From 1905?,True,False,False,true,
weighted_evidence_scorer,86,Special education categorical aid from the state hasnt been raised in over a decade.,True,False,False,true,
weighted_evidence_scorer,85,Did Kevin Sorbo of 'Hercules' Fame Die in 2020?,False,False,True,false,
weighted_evidence_scorer,87,The Inland Empire is the second fastest growing region for jobs in California.,True,False,False,true,
weighted_evidence_scorer,88,Does Photo Show Trump Arriving in New York for His Arraignment?,False,False,True,false,
weighted_evidence_scorer,89,Missing Child: Ember Graham,True,False,False,true,
weighted_evidence_scorer,91,Will Cars with Full Gas Tanks Explode on Hot Days?,False,False,True,false,
weighted_evidence_scorer,96,Ford Motors Funds Black Lives Matter,False,False,True,false,
weighted_evidence_scorer,92,Were Most Jobs Added in February 2021 'Waiters and Bartenders'?,True,False,False,true,
weighted_evidence_scorer,93,Did most of the new jobs in February 2021 consist of waiters and bartenders?,True,False,False,true,
weighted_evidence_scorer,95,Joanna Gaines Never Endorsed Keto Gummies for Weight Loss,False,True,False,false,
weighted_evidence_scorer,94,Did the greatest number of jobs in February 2021 come from the 'Waiters and Bartenders' sector?,True,False,False,true,
weighted_evidence_scorer,97,Did Alex Smith Die at Age 26 Because He Couldn't Afford Insulin?,True,False,False,true,
weighted_evidence_scorer,98,Could Polar Bears Be Extinct by 2100?,True,False,False,true,
weighted_evidence_scorer,99,"This budget also reflects the smallest state government workforce per 1,000 residents in Florida in this century.",True,False,False,true,
weighted_evidence_scorer,100,"The average family (is) now bringing home $4,000 less than they did just five years ago.",True,False,False,true,
cross_check_simulator,1,Oprah's advice regarding a ten percent tip.,False,False,True,false,
cross_check_simulator,8,Procter and Gamble and Satanism Rumor,False,False,True,false,
cross_check_simulator,3,Did Joe Biden Use the N-Word in a Recorded Speech?,False,False,True,false,
cross_check_simulator,7,The average faculty member at UW-Madison brings in close to a quarter million dollars a year in grant money.,True,False,False,true,
cross_check_simulator,4,If Texas were a country our economy would rank # 10...in the WORLD.,True,False,False,true,
cross_check_simulator,2,Poll to Legalize Marijuana,False,True,False,false,
cross_check_simulator,6,Juval Aviv Terrorist Predictions,False,False,True,false,
cross_check_simulator,5,Is This a Real Photo of Obama Shaking Hands with Iranian President Rouhani?,False,False,True,false,
cross_check_simulator,9,SCAM ALERT: Texas Roadhouse Vouchers on Facebook,False,True,False,false,
cross_check_simulator,10,Is McDonald's the World's Largest Purchaser of Cow Eyeballs?,False,False,True,false,
cross_check_simulator,11,The addition of a 1 percent sales tax would cost a typical household in Hillsborough County approximately $12 a month.,True,False,False,true,
cross_check_simulator,15,Was This 'Health Bulletin' an Accurate Coronavirus Warning?,False,False,True,false,
cross_check_simulator,16,Can the 'FireChat' App Send Messages Without an Internet Connection?,True,False,False,true,
cross_check_simulator,13,"Says that under Rick Perrys plan, Texas has cut funding for public schools by 25%.",True,False,False,true,
cross_check_simulator,14,Customer Liability for Chipped Card (EMV) Fraud,False,False,True,false,
cross_check_simulator,12,Says the United States has the highest corporate tax rate in the world.,True,False,False,true,
cross_check_simulator,18,Amelia Bassano: The True Shakespeare?,False,False,True,false,
cross_check_simulator,17,Betty White on 'Grow Some Balls',False,False,True,false,
cross_check_simulator,19,Ronda Rousey Death Hoax,False,False,True,false,
cross_check_simulator,22,Fraudulent scheme regarding refrigerators and ovens at Target and Walmart gains traction on Facebook.,False,False,True,false,
cross_check_simulator,21,Scam for Target and Walmart Refrigerators and Ovens Hits Facebook,False,False,True,false,
cross_check_simulator,20,The Stolen Biscuits,True,False,False,true,
cross_check_simulator,23,Fraudulent activity targeting refrigerators and ovens at Target and Walmart gains traction on Facebook.,False,False,True,false,
cross_check_simulator,24,Is the 'Inventor of Autocorrect Died' Sign Real?,True,False,False,true,
cross_check_simulator,25,The top one-tenth of 1 percent of Americans own almost as much wealth as the bottom 90 percent.,True,False,False,true,
cross_check_simulator,26,Is This a Picture of Christine Blasey Ford in 1982?,False,False,True,false,
cross_check_simulator,28,Legislation on Immigration Offering Complimentary Vehicles,False,False,True,false,
cross_check_simulator,29,Did Adele Endorse Keto Weight Loss Gummies on 'Ellen'?,False,False,True,false,
cross_check_simulator,31,Is Biden's Logo a Reference to China's 'Three Red Banners'?,False,False,True,false,"attempt 3 failed: Error code: 400 - {'error': {'message': 'Input data may contain inappropriate content. For details, see: https://help.aliyun.com/zh/model-studio/error-code#inappropriate-content', 'type': 'data_inspection_failed', 'param': None, 'code': 'data_inspection_failed'}, 'id': 'chatcmpl-65b57a9e-7ea8-91f7-80d5-e6d76bd50a0d', 'request_id': '65b57a9e-7ea8-91f7-80d5-e6d76bd50a0d'} | fallback->False"
cross_check_simulator,30,The House of Delegates budget bill cuts $50 million from education.,True,False,False,true,
cross_check_simulator,27,Immigration Bill Free Cars,False,False,True,false,
cross_check_simulator,33,Was Barack Obama Arrested in a Japanese Drug Bust?,False,False,True,false,
cross_check_simulator,35,"Tax rates were significantly higher in the '40s, the '50s, and the '60s.",True,False,False,true,
cross_check_simulator,34,Has the Legal Drinking Age Been Raised to 23?,False,False,True,false,
cross_check_simulator,32,"Although California has the sixth largest economy in the world, we also have one of the highest poverty rates in the nation.",True,False,False,true,
cross_check_simulator,36,Is There a Unique Tip for Cars with Automatic Headlights?,False,False,True,false,
cross_check_simulator,38,Three in four low-income workers dont have any paid sick days available.,True,False,False,true,
cross_check_simulator,39,Russian forces will be responsible for ensuring the safety at events held in the United States.,False,False,True,false,
cross_check_simulator,37,The largest U.S. companies would owe $620 billion in U.S. taxes on the cash they store in tax havens.,True,False,False,true,
cross_check_simulator,40,"California's Attorney General, Xavier Becerra is putting together plans to raise property tax revenue by eliminating the only thing keeping some people's property tax from sky rocketing, Prop 13.",False,False,True,false,
cross_check_simulator,42,Is Safyre Terry's Christmas Wish a Scam?,True,False,False,true,
cross_check_simulator,41,The recently passed transportation funding bill is a billion-dollar tax increase for Georgians.,True,False,False,true,
cross_check_simulator,43,Is the White House Gift Shop Selling a 'Trump Defeats COVID-19' Coin?,False,False,True,false,
cross_check_simulator,45,"Pepper ... kicked off a jock tax, imposing a levy on the sports and entertainment industry.",True,False,False,true,
cross_check_simulator,47,Free Dunkin' Donuts Coupon Scam,False,False,True,false,
cross_check_simulator,44,"Does This Photograph Show Pipe-Bombing Suspect Cesar Sayoc With a 'Known Democrat,' Proving a Hoax Conspiracy?",False,False,True,false,
cross_check_simulator,46,Gun Con-Troll,False,False,True,false,
cross_check_simulator,48,Fraudulent Free Dunkin' Donuts Coupon Offer,False,False,True,false,
cross_check_simulator,49,Deceptive offer of complimentary Dunkin' Donuts voucher,False,False,True,false,
cross_check_simulator,50,Fraudulent offer for complimentary Dunkin' Donuts voucher,False,False,True,false,
cross_check_simulator,51,Did Biden Say Poor Kids Are 'Just as Talented as White Kids'?,True,False,False,true,
cross_check_simulator,52,Does Biden's Climate Plan Include Cutting 90% of Red Meat From Our Diets?,False,False,True,false,
cross_check_simulator,55,Is there a provision in Biden's climate plan that involves reducing our red meat consumption by 90%?,False,False,True,false,
cross_check_simulator,54,Is there a provision in Biden's climate plan to reduce red meat consumption by 90%?,False,False,True,false,
cross_check_simulator,53,Is it true that Biden's Climate Plan proposes reducing red meat consumption by 90%?,False,False,True,false,
cross_check_simulator,56,"At the beginning of the last decade ... America had a budget surplus of over $200 billion. By the time I took office, we had a one-year deficit of over $1 trillion and projected deficits of $8 trillion over the next decade.",True,True,True,true,
cross_check_simulator,58,"Did Deutsche Bank Fund Auschwitz, Trump, Jeffrey Epstein, and ISIS?",True,False,False,true,
cross_check_simulator,57,Is Starbucks Opening a Roasting Facility in China?,True,False,False,true,
cross_check_simulator,59,"Was Deutsche Bank a source of funding for Auschwitz, Trump, Jeffrey Epstein, and ISIS?",True,False,False,true,
cross_check_simulator,60,"Was Deutsche Bank the source of funding for Auschwitz, Trump, Jeffrey Epstein, and ISIS?",True,False,False,true,
cross_check_simulator,62,Are the Trumps Looting the White House?,False,False,True,false,
cross_check_simulator,61,"Did Deutsche Bank provide funding for Auschwitz, Trump, Jeffrey Epstein, and ISIS?",True,False,False,true,
cross_check_simulator,63,Does Walmart Sell Insulin for $25 a Vial Without a Prescription?,True,False,False,true,
cross_check_simulator,64,Warning Concerning Obamacare,False,True,False,false,
cross_check_simulator,68,Can You Text to 83361 to Receive a Free Target Gift Card?,False,False,True,false,
cross_check_simulator,66,The Last of the Kennedy Dynasty,False,True,False,false,
cross_check_simulator,67,Passing the Starbucks,False,False,True,false,
cross_check_simulator,70,Rhode Island's legislature is the strongest in the country.,True,False,False,true,
